created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-11-22T16:57:14Z,1595174591772692500,1595174591772692516,My little dragon😍❤ #Dragonflight https://t.co/LONh2OO9Ci,FALSE,32,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,2,FALSE,FALSE,FALSE,en,NA,NA,,My little dragon😍❤ #Dragonflight https://t.co/LONh2OO9Ci,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:54:53Z,1.5951739994571039e+18,1595173999457103873,my last shadowlands loot box onto #Dragonflight https://t.co/CXMQeANgcC,FALSE,47,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,my last shadowlands loot box onto #Dragonflight https://t.co/CXMQeANgcC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:50:21Z,1595172858795364400,1595172858795364353,"Three years, no news...

#worldofwarcraft #Dragonflight #Wrathion https://t.co/YH6tIw3Qcn",FALSE,65,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,7,17,FALSE,FALSE,FALSE,en,NA,NA,,"Three years, no news...

#worldofwarcraft #Dragonflight #Wrathion https://t.co/YH6tIw3Qcn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:46:50Z,1595171976452403200,1595171976452403200,"In honor of the release of #Dragonflight arriving on November 28th, I am giving away a digital key to a Dragonflight Heroic Edition! #WoW_Partner

All you have to do to enter is:

💖 Like
🔁 Retweet
🐲 Follow
📝Comment your Favorite Dragonflight! https://t.co/fYGsFj96NH",FALSE,242,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,889,988,FALSE,FALSE,FALSE,en,NA,NA,,"In honor of the release of #Dragonflight arriving on November 28th, I am giving away a digital key to a Dragonflight Heroic Edition! #WoW_Partner

All you have to do to enter is:

💖 Like
🔁 Retweet
🐲 Follow
📝Comment your Favorite Dragonflight! https://t.co/fYGsFj96NH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:34:38Z,1595168905148129300,1595168905148129281,"Thanks to @Blizzard_ANZ I have some #Dragonflight Heroic Editions (OCE/NA ONLY) to giveaway!

Launching on November the 29th at 10am AEDT all you need to do is;

❤️Like
✅Follow
🔁Retweet
💬Comment - A WoW moment you'll never forget

Drawn Sunday Nov. 27th 5pm AEDT

#WoW_Partner https://t.co/30wVhA0563",FALSE,276,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,314,349,FALSE,FALSE,FALSE,en,NA,NA,,"Thanks to @Blizzard_ANZ I have some #Dragonflight Heroic Editions (OCE/NA ONLY) to giveaway!

Launching on November the 29th at 10am AEDT all you need to do is;

❤️Like
✅Follow
🔁Retweet
💬Comment - A WoW moment you'll never forget

Drawn Sunday Nov. 27th 5pm AEDT

#WoW_Partner https://t.co/30wVhA0563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:33:51Z,1595168706551812e3,1595168706551812116,"I think @TaliesinEvitel brought this up in a dev interview way back, but watching these ‘get your own dragon’ ads (which I love) - I can’t help wonder why we can’t name them? Like why are they four different dragons and not a singular dragon that’s *ours*. #Dragonflight",FALSE,270,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,8,FALSE,FALSE,NA,en,NA,NA,,"I think @TaliesinEvitel brought this up in a dev interview way back, but watching these ‘get your own dragon’ ads (which I love) - I can’t help wonder why we can’t name them? Like why are they four different dragons and not a singular dragon that’s *ours*. #Dragonflight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:32:57Z,1595168483066904600,1595168483066904576,"🔥 #Dragonflight EPIC Giveaway🔥

I'm giving away a Dragonflight EPIC Edition!

What do you need to do?
✅ Follow
❤️ Like
🔁 Retweet
❓Let me know what you're looking forward to in Dragonflight

🇪🇺 EU ONLY
⏰ Winner will be announced 28/11/22
#WoW_Partner https://t.co/VEG453XOqZ",FALSE,249,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1358,1529,FALSE,FALSE,FALSE,en,NA,NA,,"🔥 #Dragonflight EPIC Giveaway🔥

I'm giving away a Dragonflight EPIC Edition!

What do you need to do?
✅ Follow
❤️ Like
🔁 Retweet
❓Let me know what you're looking forward to in Dragonflight

🇪🇺 EU ONLY
⏰ Winner will be announced 28/11/22
#WoW_Partner https://t.co/VEG453XOqZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:30:16Z,1595167805271220200,1595167805271220224,Azule is chilling with my car dash dragon Cinder :) #WorldOfWarcraft #Dragonflight https://t.co/Lj9yyWM64C,FALSE,82,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Azule is chilling with my car dash dragon Cinder :) #WorldOfWarcraft #Dragonflight https://t.co/Lj9yyWM64C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:27:06Z,1595167009251233800,1595167009251233792,"Me, @Demonbubb and another random player vibing with us in Ogrimmar while we admire our #Dracthyr #evoker and #visage forms.
@Warcraft #Dragonflight really just fueling my love and obsession for dragons, and mommy #alexstrasza 😍❤️✨🐉 https://t.co/lPInwEgld5",FALSE,232,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,"Me, @Demonbubb and another random player vibing with us in Ogrimmar while we admire our #Dracthyr #evoker and #visage forms.
@Warcraft #Dragonflight really just fueling my love and obsession for dragons, and mommy #alexstrasza 😍❤️✨🐉 https://t.co/lPInwEgld5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:27:03Z,1595166997628977200,1595166997628977152,"With hitting at max level with my Dark Iron, my #Dragonflight squad is complete! 

🐲🐉 https://t.co/U2dnZEuLZH",FALSE,85,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,3,FALSE,FALSE,FALSE,en,NA,NA,,"With hitting at max level with my Dark Iron, my #Dragonflight squad is complete! 

🐲🐉 https://t.co/U2dnZEuLZH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:25:16Z,1595166549979328500,1595166549979328513,#Dragonflight  will release next Monday 11/28 at 6pm EST. During this I will be streaming while leveling my #evoker  and gearing up as much as possible to prep for mythic raiding. Twitch drops will be on join me and earn your mounts! https://t.co/y2TqR1CEdG https://t.co/p7KT53EgkQ,FALSE,257,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,#Dragonflight  will release next Monday 11/28 at 6pm EST. During this I will be streaming while leveling my #evoker  and gearing up as much as possible to prep for mythic raiding. Twitch drops will be on join me and earn your mounts! https://t.co/y2TqR1CEdG https://t.co/p7KT53EgkQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:24:27Z,159516634293137e4,1595166342931369984,Is there anyone that is considering jumping into @Warcraft #dragonflight for the first time or returning? Message me!,FALSE,117,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,3,FALSE,FALSE,NA,en,NA,NA,,Is there anyone that is considering jumping into @Warcraft #dragonflight for the first time or returning? Message me!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:24:06Z,1595166255983779800,1595166255983779840,"#Giveaway time!
2 Heroic Editions of #Dragonflight

All you need to do to be eligible is:
🤍 Like this post
☑️ Follow me
🔁 Retweet

Contest ends Sunday November 27th.
#WoW_Partner https://t.co/AFBHUrgm9F",FALSE,178,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1211,1288,FALSE,FALSE,FALSE,en,NA,NA,,"#Giveaway time!
2 Heroic Editions of #Dragonflight

All you need to do to be eligible is:
🤍 Like this post
☑️ Follow me
🔁 Retweet

Contest ends Sunday November 27th.
#WoW_Partner https://t.co/AFBHUrgm9F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:24:02Z,1595166236001726500,1595166236001726465,"My first full @Warcraft expansion is coming to an end! I'm excited to dive into #DragonFlight but here's a look back at my time in the Shadowlands:

https://t.co/du808USDlO",FALSE,172,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"My first full @Warcraft expansion is coming to an end! I'm excited to dive into #DragonFlight but here's a look back at my time in the Shadowlands:

https://t.co/du808USDlO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:21:19Z,1595165553815359500,1595165553815359488,I will NEVER wait on another Shadowlands reset again. We are going to give away a #dragonflight Heroic Edition game key today on stream! Release date Nov 28/22 (N/A only) #WoW_Partner https://t.co/WfxvolXge4 🔴LIVE NOW🔴,FALSE,218,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,16,FALSE,FALSE,FALSE,en,NA,NA,,I will NEVER wait on another Shadowlands reset again. We are going to give away a #dragonflight Heroic Edition game key today on stream! Release date Nov 28/22 (N/A only) #WoW_Partner https://t.co/WfxvolXge4 🔴LIVE NOW🔴,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:16:19Z,1595164294525558800,1595164294525558785,"We'll be here...next week! 🌲🌲🌲
#worldofwarcraft #dragonflight https://t.co/T9L8mV4UVw",FALSE,61,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8,160,FALSE,FALSE,FALSE,en,NA,NA,,"We'll be here...next week! 🌲🌲🌲
#worldofwarcraft #dragonflight https://t.co/T9L8mV4UVw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:15:30Z,1595164089608986600,1595164089608986624,So many #Warcraft #Dragonflight Heroic Edition key giveaway chances from various influencers on my feed right now. It almost feels like spam at this point. GL to everyone trying to win one.,FALSE,189,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,NA,en,NA,NA,,So many #Warcraft #Dragonflight Heroic Edition key giveaway chances from various influencers on my feed right now. It almost feels like spam at this point. GL to everyone trying to win one.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:15:26Z,1595164073809019e3,1595164073809018882,"Walking the dogs, WoW Dragonflight edition #Dragonflight https://t.co/GDR2obVSBY",FALSE,56,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,"Walking the dogs, WoW Dragonflight edition #Dragonflight https://t.co/GDR2obVSBY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:12:58Z,1595163451944337400,1595163451944337408,"Last chance to win some Heroic Editions of #Dragonflight before the release on November 28th!

To enter the giveaway all you have to do is:
✅Follow me
💙Like
🔁Retweet

Winners will be announced on Sunday (Nov 27)
#WoW_Partner https://t.co/YkjZHl0h7D",FALSE,224,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1122,1165,FALSE,FALSE,FALSE,en,NA,NA,,"Last chance to win some Heroic Editions of #Dragonflight before the release on November 28th!

To enter the giveaway all you have to do is:
✅Follow me
💙Like
🔁Retweet

Winners will be announced on Sunday (Nov 27)
#WoW_Partner https://t.co/YkjZHl0h7D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:11:23Z,1595163052571525e3,1595163052571525122,"I'm so excited for #Dragonflight to release on November 28th! To celebrate we're giving away Two Heroic Editions! #WoW_Partner

To Enter:
☑️ Follow @Luxthos and @Warcraft
❤️ Like
🔁 Retweet
🗨️ Comment your favorite new feature!

Winners will be selected on November 26th! https://t.co/HrIbQZnnir",FALSE,270,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1111,1276,FALSE,FALSE,FALSE,en,NA,NA,,"I'm so excited for #Dragonflight to release on November 28th! To celebrate we're giving away Two Heroic Editions! #WoW_Partner

To Enter:
☑️ Follow @Luxthos and @Warcraft
❤️ Like
🔁 Retweet
🗨️ Comment your favorite new feature!

Winners will be selected on November 26th! https://t.co/HrIbQZnnir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:11:12Z,1595163009332441e3,1595163009332441088,The new ad with pedro for #Dragonflight  looks like a terrible mobile game with 0 actual gameplay incentives looking to drain my wallet dry.,FALSE,140,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,The new ad with pedro for #Dragonflight  looks like a terrible mobile game with 0 actual gameplay incentives looking to drain my wallet dry.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:10:00Z,1595162705152815e3,1595162705152815104,"Blizzard have compiled a summary of all dragon Aspect-related lore and story elements in preparation for #Dragonflight, so take a look if you're interested or need a refresher!

https://t.co/obY6uNaCLm

#Warcraft https://t.co/iqnmJ7GQFI",FALSE,212,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,14,FALSE,FALSE,FALSE,en,NA,NA,,"Blizzard have compiled a summary of all dragon Aspect-related lore and story elements in preparation for #Dragonflight, so take a look if you're interested or need a refresher!

https://t.co/obY6uNaCLm

#Warcraft https://t.co/iqnmJ7GQFI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:08:27Z,1595162317960138800,1595162317960138752,"Okay Mr. Rogue... My DPS is actually good in #Dragonflight.
#WorldOfWarcraft https://t.co/jLPAuVBLgj",FALSE,76,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,"Okay Mr. Rogue... My DPS is actually good in #Dragonflight.
#WorldOfWarcraft https://t.co/jLPAuVBLgj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:06:23Z,1595161794481643500,1595161794481643521,"You can view in my customized maps the location of most of the Dragon Glyphs -- currency used to unlock Dragonriding skills in the Dragonriding skill tree.
https://t.co/i6cPHPoeZk

#Warcraft #Dragonflight #MMORPG #pcgames",FALSE,221,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1595161791298146300,1595161791298146304,1428982718,1428982718,Blizzplanetcom,,,,NA,FALSE,1,1,FALSE,FALSE,FALSE,en,NA,NA,,"You can view in my customized maps the location of most of the Dragon Glyphs -- currency used to unlock Dragonriding skills in the Dragonriding skill tree.
https://t.co/i6cPHPoeZk

#Warcraft #Dragonflight #MMORPG #pcgames",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:06:22Z,1595161791298146300,1595161791298146304,"With Dragonflight launching a week from now, as a tester, I wish to tell you how awesome Dragonriding is. A video can't capture the entirety of the experience.

But you can watch me Dragonriding 20 minutes.
https://t.co/UPSP1ThHPu

#Warcraft #Dragonflight #MMORPG #pcgames https://t.co/JWf98IT6tL",FALSE,272,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,1,FALSE,FALSE,FALSE,en,NA,NA,,"With Dragonflight launching a week from now, as a tester, I wish to tell you how awesome Dragonriding is. A video can't capture the entirety of the experience.

But you can watch me Dragonriding 20 minutes.
https://t.co/UPSP1ThHPu

#Warcraft #Dragonflight #MMORPG #pcgames https://t.co/JWf98IT6tL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T16:00:01Z,1595160195801366500,1595160195801366530,"#Dragonflight Launch Countdown!!! 🐲

6 more days to go 'til we can journey to the Dragon Isles! 🔥

#Warcraft #WorldOfWarcraft #WoW #Blizzard #gaming #MMORPG #countdown https://t.co/S8pH1yTbHM",FALSE,167,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,8,FALSE,FALSE,FALSE,en,NA,NA,,"#Dragonflight Launch Countdown!!! 🐲

6 more days to go 'til we can journey to the Dragon Isles! 🔥

#Warcraft #WorldOfWarcraft #WoW #Blizzard #gaming #MMORPG #countdown https://t.co/S8pH1yTbHM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T15:54:55Z,1595158908686901200,1595158908686901248,"Dragons, Drakes, and Dracthyr:
Catch up on the characters and adventures waiting for you in #Dragonflight.

📝 https://t.co/bNEg1CFunB https://t.co/6jovRGgi6o",FALSE,133,,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,53,626,FALSE,FALSE,FALSE,en,NA,NA,,"Dragons, Drakes, and Dracthyr:
Catch up on the characters and adventures waiting for you in #Dragonflight.

📝 https://t.co/bNEg1CFunB https://t.co/6jovRGgi6o",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T15:49:56Z,1595157655277822e3,1595157655277821953,"World of Warcraft: #Dragonflight launches on Nov 28th! In honor I’ll be giving away (1) Heroic Edition of Dragonflight (digital code NA Specific)

To enter:
🧡 Follow me @Touchpadwarrior 
👍 Like
🔁 Retweet
💬 Comment your favorite Dragonflight

Ends Nov 27th 😃

#WoW_Partner https://t.co/0CVqA21aiC",FALSE,271,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,406,466,FALSE,FALSE,FALSE,en,NA,NA,,"World of Warcraft: #Dragonflight launches on Nov 28th! In honor I’ll be giving away (1) Heroic Edition of Dragonflight (digital code NA Specific)

To enter:
🧡 Follow me @Touchpadwarrior 
👍 Like
🔁 Retweet
💬 Comment your favorite Dragonflight

Ends Nov 27th 😃

#WoW_Partner https://t.co/0CVqA21aiC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T15:49:42Z,1595157599292645400,1595157599292645376,"we have some #dragonflight codes to giveaway.

let's play WoW and figure out how we're gonna do that.

LIVE - https://t.co/Uduz7TlS83

@beirdo @thedojobrand #WoW_Partner https://t.co/ynx2vSByoh",FALSE,169,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,9,FALSE,FALSE,FALSE,en,NA,NA,,"we have some #dragonflight codes to giveaway.

let's play WoW and figure out how we're gonna do that.

LIVE - https://t.co/Uduz7TlS83

@beirdo @thedojobrand #WoW_Partner https://t.co/ynx2vSByoh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T15:49:38Z,1595157582523818e3,1595157582523817985,CAN'T BELIEVE WE'RE JUST ONE WEEK AWAY FROM #Dragonflight,FALSE,57,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,4,FALSE,FALSE,NA,en,NA,NA,,CAN'T BELIEVE WE'RE JUST ONE WEEK AWAY FROM #Dragonflight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T15:47:52Z,1595157134450491400,1595157134450491392,"Look, I got myself an lap dragon! #Dragonflight @Warcraft https://t.co/8lYwSZouK7",FALSE,57,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,4,FALSE,FALSE,FALSE,en,NA,NA,,"Look, I got myself an lap dragon! #Dragonflight @Warcraft https://t.co/8lYwSZouK7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T15:45:58Z,1595156658887753700,1595156658887753729,"Aww, he likes me… can we keep him?!    @Warcraft #Dragonflight https://t.co/sZNBXVDvtT",FALSE,62,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Aww, he likes me… can we keep him?!    @Warcraft #Dragonflight https://t.co/sZNBXVDvtT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T15:45:43Z,1595156596677836800,1595156596677836800,"It's behind me isn't it?

Be sure to head over to https://t.co/md5rk1cVmn and get your own Dragon Selfie before the release of #Dragonflight

@Warcraft https://t.co/39ua8qzgJ7",FALSE,151,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,5,FALSE,FALSE,FALSE,en,NA,NA,,"It's behind me isn't it?

Be sure to head over to https://t.co/md5rk1cVmn and get your own Dragon Selfie before the release of #Dragonflight

@Warcraft https://t.co/39ua8qzgJ7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T15:44:32Z,1595156295518195700,1595156295518195724,Getting ready for #Dragonflight in ⁦@Warcraft⁩ https://t.co/vX5SBNBol9,FALSE,46,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,10,FALSE,FALSE,FALSE,en,NA,NA,,Getting ready for #Dragonflight in ⁦@Warcraft⁩ https://t.co/vX5SBNBol9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T15:42:53Z,1595155881054048300,1595155881054048256,Ahhhhh #Dragonflight look at him!! 🥹 My blue drake inspired by the Blue Dragons! Ahhh I love him! https://t.co/HjqxvC5Qit,FALSE,97,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,Ahhhhh #Dragonflight look at him!! 🥹 My blue drake inspired by the Blue Dragons! Ahhh I love him! https://t.co/HjqxvC5Qit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T15:39:44Z,1595155088741310500,1595155088741310465,"Why is there no tank class in #Dragonflight? 

Our own @GregBurke85 spoke with #WorldofWarcraft devs, @holinka &amp; @the_Wolfspider to get more details about the expansion's new class, talent trees, &amp; more!

Watch the full interview here: https://t.co/COSKI2pRK3 https://t.co/uNqt8uAlSb",FALSE,267,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,3,FALSE,FALSE,FALSE,en,NA,NA,,"Why is there no tank class in #Dragonflight? 

Our own @GregBurke85 spoke with #WorldofWarcraft devs, @holinka &amp; @the_Wolfspider to get more details about the expansion's new class, talent trees, &amp; more!

Watch the full interview here: https://t.co/COSKI2pRK3 https://t.co/uNqt8uAlSb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T15:38:45Z,1595154842192081e3,1595154842192080896,Yes I will be playing #Dragonflight so far I am in love with my warlock she’s spicy again 😜,FALSE,91,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,Yes I will be playing #Dragonflight so far I am in love with my warlock she’s spicy again 😜,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T15:35:08Z,1595153930568491e3,1595153930568491008,Finally have a character that doesn't look like a dooface.. kinda excited for #Dragonflight https://t.co/ADn0z0SaZ9,FALSE,91,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Finally have a character that doesn't look like a dooface.. kinda excited for #Dragonflight https://t.co/ADn0z0SaZ9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T15:33:48Z,1595153597594902500,1595153597594902528,#Dragonflight soundtrack was just released 😍 #worldofwarcraft https://t.co/ba5CZF4619,FALSE,61,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,3,FALSE,FALSE,FALSE,en,NA,NA,,#Dragonflight soundtrack was just released 😍 #worldofwarcraft https://t.co/ba5CZF4619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T15:24:55Z,1595151362546753500,1595151362546753536,"Lil guy won't leave me alone 😓
 @warcraft #Dragonflight https://t.co/knCyXoHp1t",FALSE,55,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,46,FALSE,FALSE,FALSE,en,NA,NA,,"Lil guy won't leave me alone 😓
 @warcraft #Dragonflight https://t.co/knCyXoHp1t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
